Mês/Ano,Consumo Interno,Queima,Disponível,Injeção,Produção,Aproveitamento,Injeção descontando CO2,Produção descontando CO2
2018-05-01T00:00:00Z,13121.5443809677,4126.07770709677,58453.4604296774,36191.3069606452,111892.389478387,NA,NA,NA
2018-06-01T00:00:00Z,12905.7887183333,4152.38301333333,63440.8617093333,34424.1490876667,114923.182528667,NA,NA,NA
2018-07-01T00:00:00Z,12898.6252125806,3878.90971806452,63039.5615945161,36152.5924780645,115969.689003226,NA,NA,NA
2018-08-01T00:00:00Z,13040.2134590323,3131.13285064516,52204.0574154839,37991.9808451613,106367.384570323,NA,NA,NA
2018-09-01T00:00:00Z,13855.0842903333,3112.81787566667,56396.177877,39538.0306386667,112902.110681667,NA,NA,NA
2018-10-01T00:00:00Z,13743.9867706452,3014.96026741935,65179.8078512903,35098.3818683871,117037.136757742,NA,NA,NA
2018-11-01T00:00:00Z,13265.0867266667,4213.18177233333,59651.309751,35222.277485,112351.855735,NA,NA,NA
2017-12-01T00:00:00Z,12936.2502793548,3865.64167193548,69874.3303719355,26696.4672090323,113372.689532258,NA,NA,NA
2018-01-01T00:00:00Z,12808.8200590323,4018.5189083871,65541.6620493548,30039.9208503226,112408.921867097,NA,NA,NA
2018-02-01T00:00:00Z,12846.8078289286,3598.21034392857,60473.2899635714,32894.4890225,109812.797158929,NA,NA,NA
2018-03-01T00:00:00Z,13024.5255080645,3323.26540419355,57190.0922890323,33434.3163287097,106972.19953,NA,NA,NA
2018-04-01T00:00:00Z,12990.1276936667,3423.558558,59678.805324,32654.8855903333,108747.377166,NA,NA,NA
2018-05-01T00:00:00Z,13121.5443809677,4126.07770709677,58453.4604296774,36191.3069606452,111892.389478387,NA,NA,NA
2018-06-01T00:00:00Z,12905.7887183333,4152.38301333333,63440.8617093333,34424.1490876667,114923.182528667,NA,NA,NA
2018-07-01T00:00:00Z,12898.6252125806,3878.90971806452,63039.5615945161,36152.5924780645,115969.689003226,NA,NA,NA
2018-08-01T00:00:00Z,13040.2134590323,3131.13285064516,52204.0574154839,37991.9808451613,106367.384570323,NA,NA,NA
2018-09-01T00:00:00Z,13855.0842903333,3112.81787566667,56396.177877,39538.0306386667,112902.110681667,NA,NA,NA
2018-10-01T00:00:00Z,13743.9867706452,3014.96026741935,65179.8078512903,35098.3818683871,117037.136757742,NA,NA,NA
2018-11-01T00:00:00Z,13265.0867266667,4213.183734,59651.309751,35222.277485,112351.857696667,NA,NA,NA
2018-12-01T00:00:00Z,13779.3195509677,4646.11936967742,57853.1877177419,37405.2130683871,113683.839706774,NA,NA,NA
2018-01-01T00:00:00Z,12808.8200590323,4018.5189083871,65541.6620493548,30039.9208503226,112408.921867097,NA,NA,NA
2018-02-01T00:00:00Z,12846.8078289286,3598.21034392857,60473.2899635714,32894.4890225,109812.797158929,NA,NA,NA
2018-03-01T00:00:00Z,13024.5255080645,3323.26540419355,57190.0922890323,33434.3163287097,106972.19953,NA,NA,NA
2018-04-01T00:00:00Z,12990.1276936667,3423.558558,59678.805324,32654.8855903333,108747.377166,NA,NA,NA
2018-05-01T00:00:00Z,13121.5443809677,4126.07770709677,58453.4604296774,36191.3069606452,111892.389478387,NA,NA,NA
2018-06-01T00:00:00Z,12905.7887183333,4152.38301333333,63440.8617093333,34424.1490876667,114923.182528667,NA,NA,NA
2018-07-01T00:00:00Z,12898.6252125806,3878.90971806452,63039.5615945161,36152.5924780645,115969.689003226,NA,NA,NA
2018-08-01T00:00:00Z,13040.2134590323,3131.13285064516,52204.0574154839,37991.9808451613,106367.384570323,NA,NA,NA
2018-09-01T00:00:00Z,13855.0842903333,3112.81787566667,56396.177877,39538.0306386667,112902.110681667,NA,NA,NA
2018-10-01T00:00:00Z,13743.9867706452,3014.96026741935,65179.8078512903,35098.3818683871,117037.136757742,NA,NA,NA
2018-11-01T00:00:00Z,13265.0867266667,4213.183734,59651.309751,35222.277485,112351.857696667,NA,NA,NA
2018-12-01T00:00:00Z,13779.3195509677,4646.11936967742,57853.1877177419,37405.2130683871,113683.839706774,NA,NA,NA
2019-01-01T00:00:00Z,13602.8962222581,5642.20650645161,60341.1993812903,33610.3546145161,113196.656724516,NA,NA,NA
2018-02-01T00:00:00Z,12846.8078289286,3598.21034392857,60473.2899635714,32894.4890225,109812.797158929,NA,NA,NA
2018-03-01T00:00:00Z,13024.5255080645,3323.26540419355,57190.0922890323,33434.3163287097,106972.19953,NA,NA,NA
2018-04-01T00:00:00Z,12990.1276936667,3423.558558,59678.805324,32654.8855903333,108747.377166,NA,NA,NA
2018-05-01T00:00:00Z,13121.5443809677,4126.07770709677,58453.4604296774,36191.3069606452,111892.389478387,NA,NA,NA
2018-06-01T00:00:00Z,12905.7887183333,4152.38301333333,63440.8617093333,34424.1490876667,114923.182528667,NA,NA,NA
2018-07-01T00:00:00Z,12898.6252125806,3878.90971806452,63039.5615945161,36152.5924780645,115969.689003226,NA,NA,NA
2018-08-01T00:00:00Z,13040.2134590323,3131.13285064516,52204.0574154839,37991.9808451613,106367.384570323,NA,NA,NA
2018-09-01T00:00:00Z,13855.0842903333,3112.81787566667,56396.177877,39538.0306386667,112902.110681667,NA,NA,NA
2018-10-01T00:00:00Z,13743.9867706452,3014.96026741935,65179.8078512903,35098.3818683871,117037.136757742,NA,NA,NA
2018-11-01T00:00:00Z,13265.0867266667,4213.183734,59651.309751,35222.277485,112351.857696667,NA,NA,NA
2018-12-01T00:00:00Z,13779.3195509677,4646.11936967742,57853.1877177419,37405.2130683871,113683.839706774,NA,NA,NA
2019-01-01T00:00:00Z,13602.8962222581,5642.20650645161,60341.1993812903,33610.3546145161,113196.656724516,NA,NA,NA
2019-02-01T00:00:00Z,12553.8000153571,5112.00413392857,56276.0940292857,36210.7125575,110152.610736071,NA,NA,NA
2018-03-01T00:00:00Z,13024.5255080645,3323.26540419355,57190.0922890323,33434.3163287097,106972.19953,NA,NA,NA
2018-04-01T00:00:00Z,12990.1276936667,3423.558558,59678.805324,32654.8855903333,108747.377166,NA,NA,NA
2018-05-01T00:00:00Z,13121.5443809677,4126.07770709677,58453.4604296774,36191.3069606452,111892.389478387,NA,NA,NA
2018-06-01T00:00:00Z,12905.7887183333,4152.38301333333,63440.8617093333,34424.1490876667,114923.182528667,NA,NA,NA
2018-07-01T00:00:00Z,12898.6252125806,3878.90971806452,63039.5615945161,36152.5924780645,115969.689003226,NA,NA,NA
2018-08-01T00:00:00Z,13040.2134590323,3131.13285064516,52204.0574154839,37991.9808451613,106367.384570323,NA,NA,NA
2018-09-01T00:00:00Z,13855.0842903333,3112.81787566667,56396.177877,39538.0306386667,112902.110681667,NA,NA,NA
2018-10-01T00:00:00Z,13743.9867706452,3014.96026741935,65179.8078512903,35098.3818683871,117037.136757742,NA,NA,NA
2018-11-01T00:00:00Z,13265.0867266667,4213.183734,59651.309751,35222.277485,112351.857696667,NA,NA,NA
2018-12-01T00:00:00Z,13779.3195509677,4646.11936967742,57853.1877177419,37405.2130683871,113683.839706774,NA,NA,NA
2019-01-01T00:00:00Z,13602.8962222581,5642.20650645161,60341.1993812903,33610.3546145161,113196.656724516,NA,NA,NA
2019-02-01T00:00:00Z,12553.8000153571,5112.00413392857,56276.0940292857,36210.7125575,110152.610736071,NA,NA,NA
2019-03-01T00:00:00Z,12710.6162393548,5878.69250677419,57058.6432309677,35843.3596980645,111491.311675161,NA,NA,NA
2018-04-01T00:00:00Z,12990.1276936667,3423.558558,59678.805324,32654.8855903333,108747.377166,NA,NA,NA
2018-05-01T00:00:00Z,13121.5443809677,4126.07770709677,58453.4604296774,36191.3069606452,111892.389478387,NA,NA,NA
2018-06-01T00:00:00Z,12905.7887183333,4152.38301333333,63440.8617093333,34424.1490876667,114923.182528667,NA,NA,NA
2018-07-01T00:00:00Z,12898.6252125806,3878.90971806452,63039.5615945161,36152.5924780645,115969.689003226,NA,NA,NA
2018-08-01T00:00:00Z,13040.2134590323,3131.13285064516,52204.0574154839,37991.9808451613,106367.384570323,NA,NA,NA
2018-09-01T00:00:00Z,13855.0842903333,3112.81787566667,56396.177877,39538.0306386667,112902.110681667,NA,NA,NA
2018-10-01T00:00:00Z,13743.9867706452,3014.96026741935,65179.8078512903,35098.3818683871,117037.136757742,NA,NA,NA
2018-11-01T00:00:00Z,13265.0867266667,4213.183734,59651.309751,35222.277485,112351.857696667,NA,NA,NA
2018-12-01T00:00:00Z,13779.3195509677,4646.11936967742,57853.1877177419,37405.2130683871,113683.839706774,NA,NA,NA
2019-01-01T00:00:00Z,13602.8962222581,5642.20650645161,60341.1993812903,33610.3546145161,113196.656724516,NA,NA,NA
2019-02-01T00:00:00Z,12553.8000153571,5112.00413392857,56276.0940292857,36210.7125575,110152.610736071,NA,NA,NA
2019-03-01T00:00:00Z,12710.6162393548,5878.69637774194,57058.6432309677,35843.3596980645,111491.315546129,NA,NA,NA
2019-04-01T00:00:00Z,12896.915366,6040.906855,55334.7912926667,38655.5168066667,112928.130320333,NA,NA,NA
2018-05-01T00:00:00Z,13121.5443809677,4126.07770709677,58453.4604296774,36191.3069606452,111892.389478387,NA,NA,NA
2018-06-01T00:00:00Z,12905.7887183333,4152.38301333333,63440.8617093333,34424.1490876667,114923.182528667,NA,NA,NA
2018-07-01T00:00:00Z,12898.6252125806,3878.90971806452,63039.5615945161,36152.5924780645,115969.689003226,NA,NA,NA
2018-08-01T00:00:00Z,13040.2134590323,3131.13285064516,52204.0574154839,37991.9808451613,106367.384570323,NA,NA,NA
2018-09-01T00:00:00Z,13855.0842903333,3112.81787566667,56396.177877,39538.0306386667,112902.110681667,NA,NA,NA
2018-10-01T00:00:00Z,13743.9867706452,3014.96026741935,65179.8078512903,35098.3818683871,117037.136757742,NA,NA,NA
2018-11-01T00:00:00Z,13265.0867266667,4213.183734,59651.309751,35222.277485,112351.857696667,NA,NA,NA
2018-12-01T00:00:00Z,13779.3195509677,4646.11936967742,57853.1877177419,37405.2130683871,113683.839706774,NA,NA,NA
2019-01-01T00:00:00Z,13602.8962222581,5642.20650645161,60341.1993812903,33610.3546145161,113196.656724516,NA,NA,NA
2019-02-01T00:00:00Z,12553.8000153571,5112.00413392857,56276.0940292857,36210.7125575,110152.610736071,NA,NA,NA
2019-03-01T00:00:00Z,12710.6162393548,5878.69637774194,57058.6432309677,35843.3596980645,111491.315546129,NA,NA,NA
2019-04-01T00:00:00Z,12896.915366,6040.906855,55334.7912926667,38655.5168066667,112928.130320333,NA,NA,NA
2019-05-01T00:00:00Z,13315.1315116129,4905.67650741935,58276.3583077419,41442.061203871,117939.227530645,NA,NA,NA
2018-06-01T00:00:00Z,12905.7887183333,4152.38301333333,63440.8617093333,34424.1490876667,114923.182528667,NA,NA,NA
2018-07-01T00:00:00Z,12898.6252125806,3878.90971806452,63039.5615945161,36152.5924780645,115969.689003226,NA,NA,NA
2018-08-01T00:00:00Z,13040.2134590323,3131.13285064516,52204.0574154839,37991.9808451613,106367.384570323,NA,NA,NA
2018-09-01T00:00:00Z,13855.0842903333,3112.81787566667,56396.177877,39538.0306386667,112902.110681667,NA,NA,NA
2018-10-01T00:00:00Z,13743.9867706452,3014.96026741935,65179.8078512903,35098.3818683871,117037.136757742,NA,NA,NA
2018-11-01T00:00:00Z,13265.0867266667,4213.183734,59651.309751,35222.277485,112351.857696667,NA,NA,NA
2018-12-01T00:00:00Z,13779.3195509677,4646.11936967742,57853.1877177419,37405.2130683871,113683.839706774,NA,NA,NA
2019-01-01T00:00:00Z,13602.8962222581,5642.20650645161,60341.1993812903,33610.3546145161,113196.656724516,NA,NA,NA
2019-02-01T00:00:00Z,12553.8000153571,5112.00413392857,56276.0940292857,36210.7125575,110152.610736071,NA,NA,NA
2019-03-01T00:00:00Z,12710.6162393548,5878.69637774194,57058.6432309677,35843.3596980645,111491.315546129,NA,NA,NA
2019-04-01T00:00:00Z,12896.915366,6040.906855,55334.7912926667,38655.5168066667,112928.130320333,NA,NA,NA
2019-05-01T00:00:00Z,13315.1315116129,4905.86610806452,58276.3583077419,41442.061203871,117939.41713129,NA,NA,NA
2019-06-01T00:00:00Z,13104.2382653333,4051.00289433333,54753.0259196667,39243.8965243333,111152.163603667,NA,NA,NA
2018-07-01T00:00:00Z,12898.6252125806,3878.90971806452,63039.5615945161,36152.5924780645,115969.689003226,NA,NA,NA
2018-08-01T00:00:00Z,13040.2134590323,3131.13285064516,52204.0574154839,37991.9808451613,106367.384570323,NA,NA,NA
2018-09-01T00:00:00Z,13855.0842903333,3112.81787566667,56396.177877,39538.0306386667,112902.110681667,NA,NA,NA
2018-10-01T00:00:00Z,13743.9867706452,3014.96026741935,65179.8078512903,35098.3818683871,117037.136757742,NA,NA,NA
2018-11-01T00:00:00Z,13265.0867266667,4213.183734,59651.309751,35222.277485,112351.857696667,NA,NA,NA
2018-12-01T00:00:00Z,13779.3195509677,4646.11936967742,57853.1877177419,37405.2130683871,113683.839706774,NA,NA,NA
2019-01-01T00:00:00Z,13602.8962222581,5642.20650645161,60341.1993812903,33610.3546145161,113196.656724516,NA,NA,NA
2019-02-01T00:00:00Z,12553.8000153571,5112.00413392857,56276.0940292857,36210.7125575,110152.610736071,NA,NA,NA
2019-03-01T00:00:00Z,12710.6162393548,5878.69637774194,57058.6432309677,35843.3596980645,111491.315546129,NA,NA,NA
2019-04-01T00:00:00Z,12896.915366,6040.906855,55334.7912926667,38655.5168066667,112928.130320333,NA,NA,NA
2019-05-01T00:00:00Z,13315.1315116129,4905.86610806452,58276.3583077419,41442.061203871,117939.41713129,NA,NA,NA
2019-06-01T00:00:00Z,13104.2382653333,4051.00289433333,54753.0259196667,39243.8965243333,111152.163603667,NA,NA,NA
2019-07-01T00:00:00Z,13767.6048335484,3469.93810193548,61728.8718619355,45190.2720429032,124156.686840323,NA,NA,NA
2018-08-01T00:00:00Z,13040.2134590323,3131.13285064516,52204.0574154839,37991.9808451613,106367.384570323,NA,NA,NA
2018-09-01T00:00:00Z,13855.0842903333,3112.81787566667,56396.177877,39538.0306386667,112902.110681667,NA,NA,NA
2018-10-01T00:00:00Z,13743.9867706452,3014.96026741935,65179.8078512903,35098.3818683871,117037.136757742,NA,NA,NA
2018-11-01T00:00:00Z,13265.0867266667,4213.183734,59651.309751,35222.277485,112351.857696667,NA,NA,NA
2018-12-01T00:00:00Z,13779.3195509677,4646.11936967742,57853.1877177419,37405.2130683871,113683.839706774,NA,NA,NA
2019-01-01T00:00:00Z,13602.8962222581,5642.20650645161,60341.1993812903,33610.3546145161,113196.656724516,NA,NA,NA
2019-02-01T00:00:00Z,12553.8000153571,5112.00413392857,56276.0940292857,36210.7125575,110152.610736071,NA,NA,NA
2019-03-01T00:00:00Z,12710.6162393548,5878.69637774194,57058.6432309677,35843.3596980645,111491.315546129,NA,NA,NA
2019-04-01T00:00:00Z,12896.915366,6040.906855,55334.7912926667,38655.5168066667,112928.130320333,NA,NA,NA
2019-05-01T00:00:00Z,13315.1315116129,4905.86610806452,58276.3583077419,41442.061203871,117939.41713129,NA,NA,NA
2019-06-01T00:00:00Z,13104.2382653333,4051.00289433333,54753.0259196667,39243.8965243333,111152.163603667,NA,NA,NA
2019-07-01T00:00:00Z,13767.6048335484,3469.93810193548,61728.8718619355,45190.2720429032,124156.686840323,NA,NA,NA
2019-08-01T00:00:00Z,14393.5877709677,3323.16261193548,65534.5812296774,50071.37861,133322.710222581,NA,NA,NA
2018-09-01T00:00:00Z,13855.0842903333,3112.81787566667,56396.177877,39538.0306386667,112902.110681667,NA,NA,NA
2018-10-01T00:00:00Z,13743.9867706452,3014.96026741935,65179.8078512903,35098.3818683871,117037.136757742,NA,NA,NA
2018-11-01T00:00:00Z,13265.0867266667,4213.183734,59651.309751,35222.277485,112351.857696667,NA,NA,NA
2018-12-01T00:00:00Z,13779.3195509677,4646.11936967742,57853.1877177419,37405.2130683871,113683.839706774,NA,NA,NA
2019-01-01T00:00:00Z,13602.8962222581,5642.20650645161,60341.1993812903,33610.3546145161,113196.656724516,NA,NA,NA
2019-02-01T00:00:00Z,12553.8000153571,5112.00413392857,56276.0940292857,36210.7125575,110152.610736071,NA,NA,NA
2019-03-01T00:00:00Z,12710.6162393548,5878.69637774194,57058.6432309677,35843.3596980645,111491.315546129,NA,NA,NA
2019-04-01T00:00:00Z,12896.915366,6040.906855,55334.7912926667,38655.5168066667,112928.130320333,NA,NA,NA
2019-05-01T00:00:00Z,13315.1315116129,4905.86610806452,58276.3583077419,41442.061203871,117939.41713129,NA,NA,NA
2019-06-01T00:00:00Z,13104.2382653333,4051.00289433333,54753.0259196667,39243.8965243333,111152.163603667,NA,NA,NA
2019-07-01T00:00:00Z,13767.6048335484,3469.93810193548,61728.8718619355,45190.2720429032,124156.686840323,NA,NA,NA
2019-08-01T00:00:00Z,14393.5877709677,3323.25581903226,65534.5812296774,50071.37861,133322.803429677,NA,NA,NA
2019-09-01T00:00:00Z,14287.9334956667,3275.474287,67163.3021393333,44129.6390093333,128856.348931333,NA,NA,NA
2018-10-01T00:00:00Z,13743.9867706452,3014.96026741935,65179.8078512903,35098.3818683871,117037.136757742,NA,NA,NA
2018-11-01T00:00:00Z,13265.0867266667,4213.183734,59651.309751,35222.277485,112351.857696667,NA,NA,NA
2018-12-01T00:00:00Z,13779.3195509677,4646.11936967742,57853.1877177419,37405.2130683871,113683.839706774,NA,NA,NA
2019-01-01T00:00:00Z,13602.8962222581,5642.20650645161,60341.1993812903,33610.3546145161,113196.656724516,NA,NA,NA
2019-02-01T00:00:00Z,12553.8000153571,5112.00413392857,56276.0940292857,36210.7125575,110152.610736071,NA,NA,NA
2019-03-01T00:00:00Z,12710.6162393548,5878.69637774194,57058.6432309677,35843.3596980645,111491.315546129,NA,NA,NA
2019-04-01T00:00:00Z,12896.915366,6040.906855,55334.7912926667,38655.5168066667,112928.130320333,NA,NA,NA
2019-05-01T00:00:00Z,13315.1315116129,4905.86610806452,58276.3583077419,41442.061203871,117939.41713129,NA,NA,NA
2019-06-01T00:00:00Z,13104.2382653333,4051.00289433333,54753.0259196667,39243.8965243333,111152.163603667,NA,NA,NA
2019-07-01T00:00:00Z,13767.6048335484,3469.93810193548,61728.8718619355,45190.2720429032,124156.686840323,NA,NA,NA
2019-08-01T00:00:00Z,14393.5877709677,3323.25581903226,65534.5812296774,50071.37861,133322.803429677,NA,NA,NA
2019-09-01T00:00:00Z,14287.9334956667,3275.474287,67163.3021393333,44129.6390093333,128856.348931333,NA,NA,NA
2019-10-01T00:00:00Z,14284.6233054839,3507.72561419355,66688.7751874194,47113.5365674194,131594.660674516,NA,NA,NA
2018-11-01T00:00:00Z,13265.0867266667,4213.183734,59651.309751,35222.277485,112351.857696667,NA,NA,NA
2018-12-01T00:00:00Z,13779.3195509677,4646.11936967742,57853.1877177419,37405.2130683871,113683.839706774,NA,NA,NA
2019-01-01T00:00:00Z,13602.8962222581,5642.20650645161,60341.1993812903,33610.3546145161,113196.656724516,NA,NA,NA
2019-02-01T00:00:00Z,12553.8000153571,5112.00413392857,56276.0940292857,36210.7125575,110152.610736071,NA,NA,NA
2019-03-01T00:00:00Z,12710.6162393548,5878.69637774194,57058.6432309677,35843.3596980645,111491.315546129,NA,NA,NA
2019-04-01T00:00:00Z,12896.915366,6040.906855,55334.7912926667,38655.5168066667,112928.130320333,NA,NA,NA
2019-05-01T00:00:00Z,13315.1315116129,4905.86610806452,58276.3583077419,41442.061203871,117939.41713129,NA,NA,NA
2019-06-01T00:00:00Z,13104.2382653333,4051.00289433333,54753.0259196667,39243.8965243333,111152.163603667,NA,NA,NA
2019-07-01T00:00:00Z,13767.6048335484,3469.93810193548,61728.8718619355,45190.2720429032,124156.686840323,NA,NA,NA
2019-08-01T00:00:00Z,14393.5877709677,3323.25581903226,65534.5812296774,50071.37861,133322.803429677,NA,NA,NA
2019-09-01T00:00:00Z,14287.9334956667,3275.474287,67163.3021393333,44129.6390093333,128856.348931333,NA,NA,NA
2019-10-01T00:00:00Z,14284.6233054839,3507.72561419355,66688.7751874194,47113.5365674194,131594.660674516,NA,NA,NA
2019-11-01T00:00:00Z,14345.4883436667,3432.36514833333,66420.3494036667,52398.6514446667,136596.854340333,NA,NA,NA
2018-12-01T00:00:00Z,13779.3195509677,4646.11936967742,57853.1877177419,37405.2130683871,113683.839706774,NA,NA,NA
2019-01-01T00:00:00Z,13602.8962222581,5642.20650645161,60341.1993812903,33610.3546145161,113196.656724516,NA,NA,NA
2019-02-01T00:00:00Z,12553.8000153571,5112.00413392857,56276.0940292857,36210.7125575,110152.610736071,NA,NA,NA
2019-03-01T00:00:00Z,12710.6162393548,5878.69637774194,57058.6432309677,35843.3596980645,111491.315546129,NA,NA,NA
2019-04-01T00:00:00Z,12896.915366,6040.906855,55334.7912926667,38655.5168066667,112928.130320333,NA,NA,NA
2019-05-01T00:00:00Z,13315.1315116129,4905.86610806452,58276.3583077419,41442.061203871,117939.41713129,NA,NA,NA
2019-06-01T00:00:00Z,13104.2382653333,4051.00289433333,54753.0259196667,39243.8965243333,111152.163603667,NA,NA,NA
2019-07-01T00:00:00Z,13767.6048335484,3469.93810193548,61728.8718619355,45190.2720429032,124156.686840323,NA,NA,NA
2019-08-01T00:00:00Z,14393.5877709677,3323.25581903226,65534.5812296774,50071.37861,133322.803429677,NA,NA,NA
2019-09-01T00:00:00Z,14287.9334956667,3275.474287,67163.3021393333,44129.6390093333,128856.348931333,NA,NA,NA
2019-10-01T00:00:00Z,14284.6233054839,3507.72561419355,66688.7751874194,47113.5365674194,131594.660674516,NA,NA,NA
2019-11-01T00:00:00Z,14345.4883436667,3432.36514833333,66420.3494036667,52398.6514446667,136596.854340333,NA,NA,NA
2019-12-01T00:00:00Z,14347.6165780645,3679.2714912903198,65607.5796822581,54146.4129425806,137780.880694194,NA,NA,NA
2019-01-01T00:00:00Z,13602.8962222581,5642.20650645161,60341.1993812903,33610.3546145161,113196.656724516,NA,NA,NA
2019-02-01T00:00:00Z,12553.8000153571,5112.00413392857,56276.0940292857,36210.7125575,110152.610736071,NA,NA,NA
2019-03-01T00:00:00Z,12710.6162393548,5878.69637774194,57058.6432309677,35843.3596980645,111491.315546129,NA,NA,NA
2019-04-01T00:00:00Z,12896.915366,6040.906855,55334.7912926667,38655.5168066667,112928.130320333,NA,NA,NA
2019-05-01T00:00:00Z,13315.1315116129,4905.86610806452,58276.3583077419,41442.061203871,117939.41713129,NA,NA,NA
2019-06-01T00:00:00Z,13104.2382653333,4051.00289433333,54753.0259196667,39243.8965243333,111152.163603667,NA,NA,NA
2019-07-01T00:00:00Z,13767.6048335484,3469.93810193548,61728.8718619355,45190.2720429032,124156.686840323,NA,NA,NA
2019-08-01T00:00:00Z,14393.5877709677,3323.25581903226,65534.5812296774,50071.37861,133322.803429677,NA,NA,NA
2019-09-01T00:00:00Z,14287.9334956667,3275.474287,67163.3021393333,44129.6390093333,128856.348931333,NA,NA,NA
2019-10-01T00:00:00Z,14284.6233054839,3507.72561419355,66688.7751874194,47113.5365674194,131594.660674516,NA,NA,NA
2019-11-01T00:00:00Z,14345.4883436667,3432.36514833333,66420.3494036667,52398.6514446667,136596.854340333,NA,NA,NA
2019-12-01T00:00:00Z,14347.4836887097,3679.25316225806,65605.8954990323,54146.4129425806,137779.045292581,NA,NA,NA
2020-01-01T00:00:00Z,14640.6637596774,4033.68632548387,67995.7460612903,52082.8228435484,138752.91898999998,NA,NA,NA
2019-02-01T00:00:00Z,12553.8000153571,5112.00413392857,56276.0940292857,36210.7125575,110152.610736071,NA,NA,NA
2019-03-01T00:00:00Z,12710.6162393548,5878.69637774194,57058.6432309677,35843.3596980645,111491.315546129,NA,NA,NA
2019-04-01T00:00:00Z,12896.915366,6040.906855,55334.7912926667,38655.5168066667,112928.130320333,NA,NA,NA
2019-05-01T00:00:00Z,13315.1315116129,4905.86610806452,58276.3583077419,41442.061203871,117939.41713129,NA,NA,NA
2019-06-01T00:00:00Z,13104.2382653333,4051.00289433333,54753.0259196667,39243.8965243333,111152.163603667,NA,NA,NA
2019-07-01T00:00:00Z,13767.6048335484,3469.93810193548,61728.8718619355,45190.2720429032,124156.686840323,NA,NA,NA
2019-08-01T00:00:00Z,14393.5877709677,3323.25581903226,65534.5812296774,50071.37861,133322.803429677,NA,NA,NA
2019-09-01T00:00:00Z,14287.9334956667,3275.474287,67163.3021393333,44129.6390093333,128856.348931333,NA,NA,NA
2019-10-01T00:00:00Z,14284.6233054839,3507.72561419355,66688.7751874194,47113.5365674194,131594.660674516,NA,NA,NA
2019-11-01T00:00:00Z,14345.4883436667,3432.36514833333,66420.3494036667,52398.6514446667,136596.854340333,NA,NA,NA
2019-12-01T00:00:00Z,14347.4836887097,3679.25316225806,65605.8954990323,54146.4129425806,137779.045292581,NA,NA,NA
2020-01-01T00:00:00Z,14640.6637596774,4033.68644483871,67943.5741612903,52082.8228435484,138700.747209355,NA,NA,NA
2020-02-01T00:00:00Z,14164.8185765517,3643.98927172414,61364.6023406897,49761.8247144828,128935.234903448,NA,NA,NA
2019-03-01T00:00:00Z,12710.6162393548,5878.69637774194,57058.6432309677,35843.3596980645,111491.315546129,NA,NA,NA
2019-04-01T00:00:00Z,12896.915366,6040.906855,55334.7912926667,38655.5168066667,112928.130320333,NA,NA,NA
2019-05-01T00:00:00Z,13315.1315116129,4905.86610806452,58276.3583077419,41442.061203871,117939.41713129,NA,NA,NA
2019-06-01T00:00:00Z,13104.2382653333,4051.00289433333,54753.0259196667,39243.8965243333,111152.163603667,NA,NA,NA
2019-07-01T00:00:00Z,13767.6048335484,3469.93810193548,61728.8718619355,45190.2720429032,124156.686840323,NA,NA,NA
2019-08-01T00:00:00Z,14393.5877709677,3323.25581903226,65534.5812296774,50071.37861,133322.803429677,NA,NA,NA
2019-09-01T00:00:00Z,14287.9334956667,3275.474287,67163.3021393333,44129.6390093333,128856.348931333,NA,NA,NA
2019-10-01T00:00:00Z,14284.6233054839,3507.72561419355,66688.7751874194,47113.5365674194,131594.660674516,NA,NA,NA
2019-11-01T00:00:00Z,14345.4883436667,3432.36514833333,66420.3494036667,52398.6514446667,136596.854340333,NA,NA,NA
2019-12-01T00:00:00Z,14347.4836887097,3679.25316225806,65605.8954990323,54146.4129425806,137779.045292581,NA,NA,NA
2020-01-01T00:00:00Z,14640.6637596774,4033.68644483871,67943.5741612903,52082.8228435484,138700.747209355,NA,NA,NA
2020-02-01T00:00:00Z,14164.8185765517,3643.98927172414,61364.6023406897,49761.8247144828,128935.234903448,NA,NA,NA
2020-03-01T00:00:00Z,14380.2607874194,3398.06569806452,47958.6688990323,56012.3437187097,121749.339103226,NA,NA,NA
2019-04-01T00:00:00Z,12896.915366,6040.906855,55334.7912926667,38655.5168066667,112928.130320333,NA,NA,NA
2019-05-01T00:00:00Z,13315.1315116129,4905.86610806452,58276.3583077419,41442.061203871,117939.41713129,NA,NA,NA
2019-06-01T00:00:00Z,13104.2382653333,4051.00289433333,54753.0259196667,39243.8965243333,111152.163603667,NA,NA,NA
2019-07-01T00:00:00Z,13767.6048335484,3469.93810193548,61728.8718619355,45190.2720429032,124156.686840323,NA,NA,NA
2019-08-01T00:00:00Z,14393.5877709677,3323.25581903226,65534.5812296774,50071.37861,133322.803429677,NA,NA,NA
2019-09-01T00:00:00Z,14287.9334956667,3275.474287,67163.3021393333,44129.6390093333,128856.348931333,NA,NA,NA
2019-10-01T00:00:00Z,14284.6233054839,3507.72561419355,66688.7751874194,47113.5365674194,131594.660674516,NA,NA,NA
2019-11-01T00:00:00Z,14345.4883436667,3432.36514833333,66420.3494036667,52398.6514446667,136596.854340333,NA,NA,NA
2019-12-01T00:00:00Z,14347.4836887097,3679.25316225806,65605.8954990323,54146.4129425806,137779.045292581,NA,NA,NA
2020-01-01T00:00:00Z,14640.6637596774,4033.68644483871,67943.5741612903,52082.8228435484,138700.747209355,NA,NA,NA
