Produto,Período,Valor
Petróleo,2016-10-01,2623.87784158846
Petróleo,2016-11-01,2608.52501802687
Petróleo,2016-12-01,2729.8419304609
Petróleo,2017-01-01,2686.56118817752
Petróleo,2017-02-01,2675.50045039865
Petróleo,2017-03-01,2549.96679096324
Petróleo,2017-04-01,2538.97158095813
Petróleo,2017-05-01,2653.2743507244
Petróleo,2017-06-01,2674.76951175646
Petróleo,2017-07-01,2622.86323094346
Petróleo,2017-08-01,2576.06373305183
Petróleo,2017-09-01,2652.59131969593
Petróleo,2017-10-01,2627.42730084539
Gás Natural,2016-10-01,682.4012576516591
Gás Natural,2016-11-01,698.8812289466961
Gás Natural,2016-12-01,703.0263758461329
Gás Natural,2017-01-01,691.4998657384446
Gás Natural,2017-02-01,670.7378053484009
Gás Natural,2017-03-01,637.4456717715707
Gás Natural,2017-04-01,645.2153866303937
Gás Natural,2017-05-01,659.0491615298695
Gás Natural,2017-06-01,699.0114528165177
Gás Natural,2017-07-01,723.3659523607016
Gás Natural,2017-08-01,703.4526531265237
Gás Natural,2017-09-01,717.0784823536462
Gás Natural,2017-10-01,720.83783525561455
Produção Total,2016-10-01,3306.2790992401187
Produção Total,2016-11-01,3307.406246973566
Produção Total,2016-12-01,3432.868306307033
Produção Total,2017-01-01,3378.0610539159643
Produção Total,2017-02-01,3346.238255747051
Produção Total,2017-03-01,3187.4124627348106
Produção Total,2017-04-01,3184.1869675885237
Produção Total,2017-05-01,3312.323512254269
Produção Total,2017-06-01,3373.7809645729776
Produção Total,2017-07-01,3346.229183304162
Produção Total,2017-08-01,3279.5163861783535
Produção Total,2017-09-01,3369.669802049576
Produção Total,2017-10-01,3348.265136101005
Petróleo,2016-11-01,2608.52501802687
Petróleo,2016-12-01,2729.8419304609
Petróleo,2017-01-01,2686.56118817752
Petróleo,2017-02-01,2675.50045039865
Petróleo,2017-03-01,2549.96679096324
Petróleo,2017-04-01,2538.97158095813
Petróleo,2017-05-01,2653.2743507244
Petróleo,2017-06-01,2674.76951175646
Petróleo,2017-07-01,2622.86323094346
Petróleo,2017-08-01,2576.06373305183
Petróleo,2017-09-01,2652.59131969593
Petróleo,2017-10-01,2627.42730084539
Petróleo,2017-11-01,2594.64334226153
Gás Natural,2016-11-01,698.8812289466961
Gás Natural,2016-12-01,703.0263758461329
Gás Natural,2017-01-01,691.4998657384446
Gás Natural,2017-02-01,670.7378053484009
Gás Natural,2017-03-01,637.4456717715707
Gás Natural,2017-04-01,645.2153866303937
Gás Natural,2017-05-01,659.0491615298695
Gás Natural,2017-06-01,699.0114528165177
Gás Natural,2017-07-01,723.3659523607016
Gás Natural,2017-08-01,703.4526531265237
Gás Natural,2017-09-01,717.0784823536462
Gás Natural,2017-10-01,720.83783525561455
Gás Natural,2017-11-01,713.3278639374842
Produção Total,2016-11-01,3307.406246973566
Produção Total,2016-12-01,3432.868306307033
Produção Total,2017-01-01,3378.0610539159643
Produção Total,2017-02-01,3346.238255747051
Produção Total,2017-03-01,3187.4124627348106
Produção Total,2017-04-01,3184.1869675885237
Produção Total,2017-05-01,3312.323512254269
Produção Total,2017-06-01,3373.7809645729776
Produção Total,2017-07-01,3346.229183304162
Produção Total,2017-08-01,3279.5163861783535
Produção Total,2017-09-01,3369.669802049576
Produção Total,2017-10-01,3348.265136101005
Produção Total,2017-11-01,3307.971206199014
Petróleo,2016-12-01,2729.8419304609
Petróleo,2017-01-01,2686.56118817752
Petróleo,2017-02-01,2675.50045039865
Petróleo,2017-03-01,2549.96679096324
Petróleo,2017-04-01,2538.97158095813
Petróleo,2017-05-01,2653.2743507244
Petróleo,2017-06-01,2674.76951175646
Petróleo,2017-07-01,2622.86323094346
Petróleo,2017-08-01,2576.06373305183
Petróleo,2017-09-01,2652.59131969593
Petróleo,2017-10-01,2627.42730084539
Petróleo,2017-11-01,2594.64334226153
Petróleo,2017-12-01,2612.37199498168
Gás Natural,2016-12-01,703.0263758461329
Gás Natural,2017-01-01,691.4998657384446
Gás Natural,2017-02-01,670.7378053484009
Gás Natural,2017-03-01,637.4456717715707
Gás Natural,2017-04-01,645.2153866303937
Gás Natural,2017-05-01,659.0491615298695
Gás Natural,2017-06-01,699.0114528165177
Gás Natural,2017-07-01,723.3659523607016
Gás Natural,2017-08-01,703.4526531265237
Gás Natural,2017-09-01,717.0784823536462
Gás Natural,2017-10-01,720.83783525561455
Gás Natural,2017-11-01,713.3278639374842
Gás Natural,2017-12-01,713.0927105431672
Produção Total,2016-12-01,3432.868306307033
Produção Total,2017-01-01,3378.0610539159643
Produção Total,2017-02-01,3346.238255747051
Produção Total,2017-03-01,3187.4124627348106
Produção Total,2017-04-01,3184.1869675885237
Produção Total,2017-05-01,3312.323512254269
Produção Total,2017-06-01,3373.7809645729776
Produção Total,2017-07-01,3346.229183304162
Produção Total,2017-08-01,3279.5163861783535
Produção Total,2017-09-01,3369.669802049576
Produção Total,2017-10-01,3348.265136101005
Produção Total,2017-11-01,3307.971206199014
Produção Total,2017-12-01,3325.464705524847
Petróleo,2016-12-01,2686.56118817752
Petróleo,2017-01-01,2675.50045039865
Petróleo,2017-02-01,2549.96679096324
Petróleo,2017-03-01,2538.97158095813
Petróleo,2017-04-01,2653.2743507244
Petróleo,2017-05-01,2674.76951175646
Petróleo,2017-06-01,2622.86323094346
Petróleo,2017-07-01,2576.06373305183
Petróleo,2017-08-01,2652.59131969593
Petróleo,2017-09-01,2627.42730084539
Petróleo,2017-10-01,2594.64334226153
Petróleo,2017-11-01,2612.37199498168
Petróleo,2017-12-01,2615.19344153754
Gás Natural,2016-12-01,691.4998657384446
Gás Natural,2017-01-01,670.7378053484009
Gás Natural,2017-02-01,637.4456717715707
Gás Natural,2017-03-01,645.2153866303937
Gás Natural,2017-04-01,659.0491615298695
Gás Natural,2017-05-01,699.0114528165177
Gás Natural,2017-06-01,723.3659523607016
Gás Natural,2017-07-01,703.4526531265237
Gás Natural,2017-08-01,717.0784823536462
Gás Natural,2017-09-01,720.83783525561455
Gás Natural,2017-10-01,713.3278639374842
Gás Natural,2017-11-01,713.0927105431672
Gás Natural,2017-12-01,707.1007603310381
Produção Total,2016-12-01,3378.0610539159643
Produção Total,2017-01-01,3346.238255747051
Produção Total,2017-02-01,3187.4124627348106
Produção Total,2017-03-01,3184.1869675885237
Produção Total,2017-04-01,3312.323512254269
Produção Total,2017-05-01,3373.7809645729776
Produção Total,2017-06-01,3346.229183304162
Produção Total,2017-07-01,3279.5163861783535
Produção Total,2017-08-01,3369.669802049576
Produção Total,2017-09-01,3348.265136101005
Produção Total,2017-10-01,3307.971206199014
Produção Total,2017-11-01,3325.464705524847
Produção Total,2017-12-01,3322.294201868578
Petróleo,2017-02-01,2675.50045039865
Petróleo,2017-03-01,2549.96679096324
Petróleo,2017-04-01,2538.97158095813
Petróleo,2017-05-01,2653.2743507244
Petróleo,2017-06-01,2674.76951175646
Petróleo,2017-07-01,2622.86323094346
Petróleo,2017-08-01,2576.06373305183
Petróleo,2017-09-01,2652.59131969593
Petróleo,2017-10-01,2627.42730084539
Petróleo,2017-11-01,2594.64334226153
Petróleo,2017-12-01,2612.37199498168
Petróleo,2018-01-01,2615.19344153754
Petróleo,2018-02-01,2617.34530197792
Gás Natural,2017-02-01,670.7378053484009
Gás Natural,2017-03-01,637.4456717715707
Gás Natural,2017-04-01,645.2153866303937
Gás Natural,2017-05-01,659.0491615298695
Gás Natural,2017-06-01,699.0114528165177
Gás Natural,2017-07-01,723.3659523607016
Gás Natural,2017-08-01,703.4526531265237
Gás Natural,2017-09-01,717.0784823536462
Gás Natural,2017-10-01,720.83783525561455
Gás Natural,2017-11-01,713.3278639374842
Gás Natural,2017-12-01,713.0927105431672
Gás Natural,2018-01-01,707.1007603310381
Gás Natural,2018-02-01,690.7016296824787
Produção Total,2017-02-01,3346.238255747051
Produção Total,2017-03-01,3187.4124627348106
Produção Total,2017-04-01,3184.1869675885237
Produção Total,2017-05-01,3312.323512254269
Produção Total,2017-06-01,3373.7809645729776
Produção Total,2017-07-01,3346.229183304162
Produção Total,2017-08-01,3279.5163861783535
Produção Total,2017-09-01,3369.669802049576
Produção Total,2017-10-01,3348.265136101005
Produção Total,2017-11-01,3307.971206199014
Produção Total,2017-12-01,3325.464705524847
Produção Total,2018-01-01,3322.294201868578
Produção Total,2018-02-01,3308.0469316603985
Petróleo,2017-03-01,2549.96679096324
Petróleo,2017-04-01,2538.97158095813
Petróleo,2017-05-01,2653.2743507244
Petróleo,2017-06-01,2674.76951175646
Petróleo,2017-07-01,2622.86323094346
Petróleo,2017-08-01,2576.06373305183
Petróleo,2017-09-01,2652.59131969593
Petróleo,2017-10-01,2627.42730084539
Petróleo,2017-11-01,2594.64334226153
Petróleo,2017-12-01,2612.37199498168
Petróleo,2018-01-01,2615.19344153754
Petróleo,2018-02-01,2617.34530197792
Petróleo,2018-03-01,2557.29957676643
Gás Natural,2017-03-01,637.4456717715707
Gás Natural,2017-04-01,645.2153866303937
Gás Natural,2017-05-01,659.0491615298695
Gás Natural,2017-06-01,699.0114528165177
Gás Natural,2017-07-01,723.3659523607016
Gás Natural,2017-08-01,703.4526531265237
Gás Natural,2017-09-01,717.0784823536462
Gás Natural,2017-10-01,720.83783525561455
Gás Natural,2017-11-01,713.3278639374842
Gás Natural,2017-12-01,713.0927105431672
Gás Natural,2018-01-01,707.1007603310381
Gás Natural,2018-02-01,690.7016296824787
Gás Natural,2018-03-01,672.8348103095552
Produção Total,2017-03-01,3187.4124627348106
Produção Total,2017-04-01,3184.1869675885237
Produção Total,2017-05-01,3312.323512254269
Produção Total,2017-06-01,3373.7809645729776
Produção Total,2017-07-01,3346.229183304162
Produção Total,2017-08-01,3279.5163861783535
Produção Total,2017-09-01,3369.669802049576
Produção Total,2017-10-01,3348.265136101005
Produção Total,2017-11-01,3307.971206199014
Produção Total,2017-12-01,3325.464705524847
Produção Total,2018-01-01,3322.294201868578
Produção Total,2018-02-01,3308.0469316603985
Produção Total,2018-03-01,3230.1343870759856
Petróleo,2017-04-01,2538.97158095813
Petróleo,2017-05-01,2653.2743507244
Petróleo,2017-06-01,2674.76951175646
Petróleo,2017-07-01,2622.86323094346
Petróleo,2017-08-01,2576.06373305183
Petróleo,2017-09-01,2652.59131969593
Petróleo,2017-10-01,2627.42730084539
Petróleo,2017-11-01,2594.64334226153
Petróleo,2017-12-01,2612.37199498168
Petróleo,2018-01-01,2615.19344153754
Petróleo,2018-02-01,2617.34530197792
Petróleo,2018-03-01,2557.29957676643
Petróleo,2018-04-01,2596.72779069428
Gás Natural,2017-04-01,645.2153866303937
Gás Natural,2017-05-01,659.0491615298695
Gás Natural,2017-06-01,699.0114528165177
Gás Natural,2017-07-01,723.3659523607016
Gás Natural,2017-08-01,703.4526531265237
Gás Natural,2017-09-01,717.0784823536462
Gás Natural,2017-10-01,720.83783525561455
Gás Natural,2017-11-01,713.3278639374842
Gás Natural,2017-12-01,713.0927105431672
Gás Natural,2018-01-01,707.1007603310381
Gás Natural,2018-02-01,690.7016296824787
Gás Natural,2018-03-01,672.8348103095552
Gás Natural,2018-04-01,684.0003403557035
Produção Total,2017-04-01,3184.1869675885237
Produção Total,2017-05-01,3312.323512254269
Produção Total,2017-06-01,3373.7809645729776
Produção Total,2017-07-01,3346.229183304162
Produção Total,2017-08-01,3279.5163861783535
Produção Total,2017-09-01,3369.669802049576
Produção Total,2017-10-01,3348.265136101005
Produção Total,2017-11-01,3307.971206199014
Produção Total,2017-12-01,3325.464705524847
Produção Total,2018-01-01,3322.294201868578
Produção Total,2018-02-01,3308.0469316603985
Produção Total,2018-03-01,3230.1343870759856
Produção Total,2018-04-01,3280.7281310499834
Petróleo,2017-05-01,2653.2743507244
Petróleo,2017-06-01,2674.76951175646
Petróleo,2017-07-01,2622.86323094346
Petróleo,2017-08-01,2576.06373305183
Petróleo,2017-09-01,2652.59131969593
Petróleo,2017-10-01,2627.42730084539
Petróleo,2017-11-01,2594.64334226153
Petróleo,2017-12-01,2612.37199498168
Petróleo,2018-01-01,2615.19344153754
Petróleo,2018-02-01,2617.34319039885
Petróleo,2018-03-01,2557.29839996326
Petróleo,2018-04-01,2596.72779069428
Petróleo,2018-05-01,2607.45587449036
Gás Natural,2017-05-01,659.0491615298695
Gás Natural,2017-06-01,699.0114528165177
Gás Natural,2017-07-01,723.3659523607016
Gás Natural,2017-08-01,703.4526531265237
Gás Natural,2017-09-01,717.0784823536462
Gás Natural,2017-10-01,720.83783525561455
Gás Natural,2017-11-01,713.3278639374842
Gás Natural,2017-12-01,713.0927105431672
Gás Natural,2018-01-01,707.1007603310381
Gás Natural,2018-02-01,690.7016296824787
Gás Natural,2018-03-01,672.8348103095552
Gás Natural,2018-04-01,684.0003403557035
Gás Natural,2018-05-01,703.7818702488194
Produção Total,2017-05-01,3312.323512254269
Produção Total,2017-06-01,3373.7809645729776
Produção Total,2017-07-01,3346.229183304162
Produção Total,2017-08-01,3279.5163861783535
Produção Total,2017-09-01,3369.669802049576
Produção Total,2017-10-01,3348.265136101005
Produção Total,2017-11-01,3307.971206199014
Produção Total,2017-12-01,3325.464705524847
Produção Total,2018-01-01,3322.294201868578
Produção Total,2018-02-01,3308.0448200813285
Produção Total,2018-03-01,3230.1332102728156
Produção Total,2018-04-01,3280.7281310499834
Produção Total,2018-05-01,3311.2377447391796
Petróleo,2017-06-01,2674.76951175646
Petróleo,2017-07-01,2622.86323094346
Petróleo,2017-08-01,2576.06373305183
Petróleo,2017-09-01,2652.59131969593
Petróleo,2017-10-01,2627.42730084539
Petróleo,2017-11-01,2594.64334226153
Petróleo,2017-12-01,2612.37199498168
Petróleo,2018-01-01,2615.19344153754
Petróleo,2018-02-01,2617.34530197792
Petróleo,2018-03-01,2557.29957676643
Petróleo,2018-04-01,2596.72779069428
Petróleo,2018-05-01,2607.45587449036
Petróleo,2018-06-01,2589.8450727589
Gás Natural,2017-06-01,699.0114528165177
Gás Natural,2017-07-01,723.3659523607016
Gás Natural,2017-08-01,703.4526531265237
Gás Natural,2017-09-01,717.0784823536462
Gás Natural,2017-10-01,720.83783525561455
Gás Natural,2017-11-01,713.3278639374842
Gás Natural,2017-12-01,713.0927105431672
Gás Natural,2018-01-01,707.1007603310381
Gás Natural,2018-02-01,690.7016399056654
Gás Natural,2018-03-01,672.8348218523756
Gás Natural,2018-04-01,684.0003403557035
Gás Natural,2018-05-01,703.7818702488194
Gás Natural,2018-06-01,722.8637616621969
Produção Total,2017-06-01,3373.7809645729776
Produção Total,2017-07-01,3346.229183304162
Produção Total,2017-08-01,3279.5163861783535
Produção Total,2017-09-01,3369.669802049576
Produção Total,2017-10-01,3348.265136101005
Produção Total,2017-11-01,3307.971206199014
Produção Total,2017-12-01,3325.464705524847
Produção Total,2018-01-01,3322.294201868578
Produção Total,2018-02-01,3308.0469418835855
Produção Total,2018-03-01,3230.134398618806
Produção Total,2018-04-01,3280.7281310499834
Produção Total,2018-05-01,3311.2377447391796
Produção Total,2018-06-01,3312.708834421097
Petróleo,2017-07-01,2622.86323094346
Petróleo,2017-08-01,2576.06373305183
Petróleo,2017-09-01,2652.59131969593
Petróleo,2017-10-01,2627.42730084539
Petróleo,2017-11-01,2594.64334226153
Petróleo,2017-12-01,2612.37199498168
Petróleo,2018-01-01,2615.19344153754
Petróleo,2018-02-01,2617.34530197792
Petróleo,2018-03-01,2557.29957676643
Petróleo,2018-04-01,2596.72779069428
Petróleo,2018-05-01,2607.45587449036
Petróleo,2018-06-01,2589.61037667551
Petróleo,2018-07-01,2575.12914485339
Gás Natural,2017-07-01,723.3659523607016
Gás Natural,2017-08-01,703.4526531265237
Gás Natural,2017-09-01,717.0784823536462
Gás Natural,2017-10-01,720.83783525561455
Gás Natural,2017-11-01,713.3278639374842
Gás Natural,2017-12-01,713.0927105431672
Gás Natural,2018-01-01,707.1007603310381
Gás Natural,2018-02-01,690.7016399056654
Gás Natural,2018-03-01,672.8348218523756
Gás Natural,2018-04-01,684.0003403557035
Gás Natural,2018-05-01,703.7818702488194
Gás Natural,2018-06-01,722.8100993955056
Gás Natural,2018-07-01,729.4273095792355
Produção Total,2017-07-01,3346.229183304162
Produção Total,2017-08-01,3279.5163861783535
Produção Total,2017-09-01,3369.669802049576
Produção Total,2017-10-01,3348.265136101005
Produção Total,2017-11-01,3307.971206199014
Produção Total,2017-12-01,3325.464705524847
Produção Total,2018-01-01,3322.294201868578
Produção Total,2018-02-01,3308.0469418835855
Produção Total,2018-03-01,3230.134398618806
Produção Total,2018-04-01,3280.7281310499834
Produção Total,2018-05-01,3311.2377447391796
Produção Total,2018-06-01,3312.4204760710154
Produção Total,2018-07-01,3304.5564544326253
Petróleo,2017-08-01,2576.06373305183
Petróleo,2017-09-01,2652.59131969593
Petróleo,2017-10-01,2627.42730084539
Petróleo,2017-11-01,2594.64334226153
Petróleo,2017-12-01,2612.37199498168
Petróleo,2018-01-01,2615.19344153754
Petróleo,2018-02-01,2617.34530197792
Petróleo,2018-03-01,2557.29957676643
Petróleo,2018-04-01,2596.72779069428
Petróleo,2018-05-01,2607.45587449036
Petróleo,2018-06-01,2589.8450727589
Petróleo,2018-07-01,2575.12914485339
Petróleo,2018-08-01,2521.74592303952
Gás Natural,2017-08-01,703.4526531265237
Gás Natural,2017-09-01,717.0784823536462
Gás Natural,2017-10-01,720.83783525561455
Gás Natural,2017-11-01,713.3278639374842
Gás Natural,2017-12-01,713.0927105431672
Gás Natural,2018-01-01,707.1007603310381
Gás Natural,2018-02-01,690.7016399056654
Gás Natural,2018-03-01,672.8348218523756
Gás Natural,2018-04-01,684.0003403557035
Gás Natural,2018-05-01,703.7818702488194
Gás Natural,2018-06-01,722.8449825937082
Gás Natural,2018-07-01,729.4273095792355
Gás Natural,2018-08-01,669.030639130061
Produção Total,2017-08-01,3279.5163861783535
Produção Total,2017-09-01,3369.669802049576
Produção Total,2017-10-01,3348.265136101005
Produção Total,2017-11-01,3307.971206199014
Produção Total,2017-12-01,3325.464705524847
Produção Total,2018-01-01,3322.294201868578
Produção Total,2018-02-01,3308.0469418835855
Produção Total,2018-03-01,3230.134398618806
Produção Total,2018-04-01,3280.7281310499834
Produção Total,2018-05-01,3311.2377447391796
Produção Total,2018-06-01,3312.6900553526084
Produção Total,2018-07-01,3304.5564544326253
Produção Total,2018-08-01,3190.776562169581
Petróleo,2017-09-01,2641.67235168563
Petróleo,2017-10-01,2627.42730084539
Petróleo,2017-11-01,2594.64334226153
Petróleo,2017-12-01,2612.37199498168
Petróleo,2018-01-01,2615.19344153754
Petróleo,2018-02-01,2617.34530197792
Petróleo,2018-03-01,2557.29957676643
Petróleo,2018-04-01,2596.72779069428
Petróleo,2018-05-01,2607.45587449036
Petróleo,2018-06-01,2589.8450727589
Petróleo,2018-07-01,2575.12914485339
Petróleo,2018-08-01,2521.74592303952
Petróleo,2018-09-01,2485.723822887
Gás Natural,2017-09-01,716.4058059639032
Gás Natural,2017-10-01,720.83783525561455
Gás Natural,2017-11-01,713.3278639374842
Gás Natural,2017-12-01,713.0927105431672
Gás Natural,2018-01-01,707.1007603310381
Gás Natural,2018-02-01,690.7016399056654
Gás Natural,2018-03-01,672.8348218523756
Gás Natural,2018-04-01,684.0003403557035
Gás Natural,2018-05-01,703.7818702488194
Gás Natural,2018-06-01,722.8449825937082
Gás Natural,2018-07-01,729.4273095792355
Gás Natural,2018-08-01,669.030639130061
Gás Natural,2018-09-01,710.1328247719756
Produção Total,2017-09-01,3358.0781576495333
Produção Total,2017-10-01,3348.265136101005
Produção Total,2017-11-01,3307.971206199014
Produção Total,2017-12-01,3325.464705524847
Produção Total,2018-01-01,3322.294201868578
Produção Total,2018-02-01,3308.0469418835855
Produção Total,2018-03-01,3230.134398618806
Produção Total,2018-04-01,3280.7281310499834
Produção Total,2018-05-01,3311.2377447391796
Produção Total,2018-06-01,3312.6900553526084
Produção Total,2018-07-01,3304.5564544326253
Produção Total,2018-08-01,3190.776562169581
Produção Total,2018-09-01,3195.856647658976
Petróleo,2017-10-01,2627.42730084539
Petróleo,2017-11-01,2594.64334226153
Petróleo,2017-12-01,2612.37199498168
Petróleo,2018-01-01,2615.19344153754
Petróleo,2018-02-01,2617.34530197792
Petróleo,2018-03-01,2557.29957676643
Petróleo,2018-04-01,2596.72779069428
Petróleo,2018-05-01,2607.45587449036
Petróleo,2018-06-01,2589.8450727589
Petróleo,2018-07-01,2575.12914485339
Petróleo,2018-08-01,2521.74592303952
Petróleo,2018-09-01,2485.723822887
Petróleo,2018-10-01,2614.13185635756
Gás Natural,2017-10-01,720.83783525561455
Gás Natural,2017-11-01,713.3278639374842
Gás Natural,2017-12-01,713.0927105431672
Gás Natural,2018-01-01,707.1007603310381
Gás Natural,2018-02-01,690.7016399056654
Gás Natural,2018-03-01,672.8348218523756
Gás Natural,2018-04-01,684.0003403557035
Gás Natural,2018-05-01,703.7818702488194
Gás Natural,2018-06-01,722.8449825937082
Gás Natural,2018-07-01,729.4273095792355
Gás Natural,2018-08-01,669.030639130061
Gás Natural,2018-09-01,710.1328247719756
Gás Natural,2018-10-01,736.1413531299223
Produção Total,2017-10-01,3348.265136101005
Produção Total,2017-11-01,3307.971206199014
Produção Total,2017-12-01,3325.464705524847
Produção Total,2018-01-01,3322.294201868578
Produção Total,2018-02-01,3308.0469418835855
Produção Total,2018-03-01,3230.134398618806
Produção Total,2018-04-01,3280.7281310499834
Produção Total,2018-05-01,3311.2377447391796
Produção Total,2018-06-01,3312.6900553526084
Produção Total,2018-07-01,3304.5564544326253
Produção Total,2018-08-01,3190.776562169581
Produção Total,2018-09-01,3195.856647658976
Produção Total,2018-10-01,3350.2732094874823
Petróleo,2017-11-01,2594.64334226153
Petróleo,2017-12-01,2612.37199498168
Petróleo,2018-01-01,2615.19344153754
Petróleo,2018-02-01,2617.34530197792
Petróleo,2018-03-01,2557.29957676643
Petróleo,2018-04-01,2596.72779069428
Petróleo,2018-05-01,2607.45587449036
Petróleo,2018-06-01,2589.8450727589
Petróleo,2018-07-01,2575.12914485339
Petróleo,2018-08-01,2521.74592303952
Petróleo,2018-09-01,2485.723822887
Petróleo,2018-10-01,2614.13185635756
Petróleo,2018-11-01,2567.39133146458
Gás Natural,2017-11-01,713.3278639374842
Gás Natural,2017-12-01,713.0927105431672
Gás Natural,2018-01-01,707.1007603310381
Gás Natural,2018-02-01,690.7016399056654
Gás Natural,2018-03-01,672.8348218523756
Gás Natural,2018-04-01,684.0003403557035
Gás Natural,2018-05-01,703.7818702488194
Gás Natural,2018-06-01,722.8449825937082
Gás Natural,2018-07-01,729.4273095792355
Gás Natural,2018-08-01,669.030639130061
Gás Natural,2018-09-01,710.1328247719756
Gás Natural,2018-10-01,736.1413531299223
Gás Natural,2018-11-01,706.6718257037854
Produção Total,2017-11-01,3307.971206199014
Produção Total,2017-12-01,3325.464705524847
Produção Total,2018-01-01,3322.294201868578
Produção Total,2018-02-01,3308.0469418835855
Produção Total,2018-03-01,3230.134398618806
Produção Total,2018-04-01,3280.7281310499834
Produção Total,2018-05-01,3311.2377447391796
Produção Total,2018-06-01,3312.6900553526084
Produção Total,2018-07-01,3304.5564544326253
Produção Total,2018-08-01,3190.776562169581
Produção Total,2018-09-01,3195.856647658976
Produção Total,2018-10-01,3350.2732094874823
Produção Total,2018-11-01,3274.0631571683657
Petróleo,2017-12-01,2612.37199498168
Petróleo,2018-01-01,2615.19344153754
Petróleo,2018-02-01,2617.34530197792
Petróleo,2018-03-01,2557.29957676643
Petróleo,2018-04-01,2596.72779069428
Petróleo,2018-05-01,2607.45587449036
Petróleo,2018-06-01,2589.8450727589
Petróleo,2018-07-01,2575.12914485339
Petróleo,2018-08-01,2521.74592303952
Petróleo,2018-09-01,2485.723822887
Petróleo,2018-10-01,2614.13185635756
Petróleo,2018-11-01,2567.39258942658
Petróleo,2018-12-01,2691.01410163541
Gás Natural,2017-12-01,713.0927105431672
Gás Natural,2018-01-01,707.1007603310381
Gás Natural,2018-02-01,690.7016399056654
Gás Natural,2018-03-01,672.8348218523756
Gás Natural,2018-04-01,684.0003403557035
Gás Natural,2018-05-01,703.7818702488194
Gás Natural,2018-06-01,722.8449825937082
Gás Natural,2018-07-01,729.4273095792355
Gás Natural,2018-08-01,669.030639130061
Gás Natural,2018-09-01,710.1328247719756
Gás Natural,2018-10-01,736.1413531299223
Gás Natural,2018-11-01,706.6718380422982
Gás Natural,2018-12-01,715.0497518037479
Produção Total,2017-12-01,3325.464705524847
Produção Total,2018-01-01,3322.294201868578
Produção Total,2018-02-01,3308.0469418835855
Produção Total,2018-03-01,3230.134398618806
Produção Total,2018-04-01,3280.7281310499834
Produção Total,2018-05-01,3311.2377447391796
Produção Total,2018-06-01,3312.6900553526084
Produção Total,2018-07-01,3304.5564544326253
Produção Total,2018-08-01,3190.776562169581
Produção Total,2018-09-01,3195.856647658976
Produção Total,2018-10-01,3350.2732094874823
Produção Total,2018-11-01,3274.064427468878
Produção Total,2018-12-01,3406.063853439158
Petróleo,2018-01-01,2615.19344153754
Petróleo,2018-02-01,2617.34530197792
Petróleo,2018-03-01,2557.29957676643
Petróleo,2018-04-01,2596.72779069428
Petróleo,2018-05-01,2607.45587449036
Petróleo,2018-06-01,2589.8450727589
Petróleo,2018-07-01,2575.12914485339
Petróleo,2018-08-01,2521.74592303952
Petróleo,2018-09-01,2485.723822887
Petróleo,2018-10-01,2614.13185635756
Petróleo,2018-11-01,2567.39258942658
Petróleo,2018-12-01,2691.01410163541
Petróleo,2019-01-01,2630.92595072496
Gás Natural,2018-01-01,707.1007603310381
Gás Natural,2018-02-01,690.7016399056654
Gás Natural,2018-03-01,672.8348218523756
Gás Natural,2018-04-01,684.0003403557035
Gás Natural,2018-05-01,703.7818702488194
Gás Natural,2018-06-01,722.8449825937082
Gás Natural,2018-07-01,729.4273095792355
Gás Natural,2018-08-01,669.030639130061
Gás Natural,2018-09-01,710.1328247719756
Gás Natural,2018-10-01,736.1413531299223
Gás Natural,2018-11-01,706.6718380422982
Gás Natural,2018-12-01,715.0497518037479
Gás Natural,2019-01-01,711.9854634060548
Produção Total,2018-01-01,3322.294201868578
Produção Total,2018-02-01,3308.0469418835855
Produção Total,2018-03-01,3230.134398618806
Produção Total,2018-04-01,3280.7281310499834
Produção Total,2018-05-01,3311.2377447391796
Produção Total,2018-06-01,3312.6900553526084
Produção Total,2018-07-01,3304.5564544326253
Produção Total,2018-08-01,3190.776562169581
Produção Total,2018-09-01,3195.856647658976
Produção Total,2018-10-01,3350.2732094874823
Produção Total,2018-11-01,3274.064427468878
Produção Total,2018-12-01,3406.063853439158
Produção Total,2019-01-01,3342.9114141310147
Petróleo,2018-02-01,2617.34530197792
Petróleo,2018-03-01,2557.29957676643
Petróleo,2018-04-01,2596.72779069428
Petróleo,2018-05-01,2607.45587449036
Petróleo,2018-06-01,2589.8450727589
Petróleo,2018-07-01,2575.12914485339
Petróleo,2018-08-01,2521.74592303952
Petróleo,2018-09-01,2485.723822887
Petróleo,2018-10-01,2614.13185635756
Petróleo,2018-11-01,2567.39258942658
Petróleo,2018-12-01,2691.01410163541
Petróleo,2019-01-01,2630.92595072496
Petróleo,2019-02-01,2489.42400523322
Gás Natural,2018-02-01,690.7016399056654
Gás Natural,2018-03-01,672.8348218523756
Gás Natural,2018-04-01,684.0003403557035
Gás Natural,2018-05-01,703.7818702488194
Gás Natural,2018-06-01,722.8449825937082
Gás Natural,2018-07-01,729.4273095792355
Gás Natural,2018-08-01,669.030639130061
Gás Natural,2018-09-01,710.1328247719756
Gás Natural,2018-10-01,736.1413531299223
Gás Natural,2018-11-01,706.6718380422982
Gás Natural,2018-12-01,715.0497518037479
Gás Natural,2019-01-01,711.9854634060548
Gás Natural,2019-02-01,692.8389924979067
Produção Total,2018-02-01,3308.0469418835855
